"utilizeID","requisitionID","itemID","technicianID","qtyOut","dateUtilize","remark"
"3083","1877","28","19","1.000","2023-07-30",
"3084","1878","28","19","1.000","2023-07-30",
"3085","1879","28","19","1.000","2023-07-30",
"3086","1880","325","19","1.000","2023-07-30",
"3087","1881","520","19","1.000","2023-07-30",
"3088","1882","437","19","1.000","2023-07-30",
"3089","1883","1606","19","6.000","2023-07-30",
"3090","1884","28","19","1.000","2023-07-30",
"3091","1885","325","19","1.000","2023-07-30",
"3092","1886","28","19","1.000","2023-07-30",
"3093","1887","520","19","1.000","2023-07-30",
"3094","1888","538","19","2.000","2023-07-30",
"3095","1888","28","19","1.000","2023-07-30",
"3096","1888","1606","19","6.000","2023-07-30",
"3097","1889","28","19","1.000","2023-07-30",
"3098","1890","325","19","1.000","2023-07-30",
"3099","1891","28","19","1.000","2023-07-30",
"3100","1892","28","19","1.000","2023-07-30",
"3101","1893","543","14","1.000","2023-07-31",
"3102","1893","97","14","0.030","2023-07-31",
"3103","1893","1297","14","20.000","2023-07-31",
"3104","1894","99","4","2.025","2023-07-31",
"3105","1894","97","4","0.225","2023-07-31",
"3106","1894","28","4","6.000","2023-07-31",
"3107","1894","12","4","7.000","2023-07-31",
"3108","1894","549","4","8.000","2023-07-31",
"3109","1894","1297","4","220.000","2023-07-31",
"3110","1894","71","4","0.220","2023-07-31",
"3111","1894","65","4","4.500","2023-07-31",
"3112","1894","82","4","2.000","2023-07-31",
"3113","1894","83","4","2.000","2023-07-31",
"3114","1894","551","4","9.000","2023-07-31",
"3115","1895","99","4","0.225","2023-07-31",
"3116","1895","97","4","0.025","2023-07-31",
"3117","1895","28","4","1.000","2023-07-31",
"3118","1895","12","4","1.000","2023-07-31",
"3119","1895","549","4","1.000","2023-07-31",
"3120","1895","1297","4","0.020","2023-07-31",
"3121","1895","71","4","0.020","2023-07-31",
"3122","1895","65","4","0.500","2023-07-31",
"3123","1895","82","4","0.200","2023-07-31",
"3124","1895","83","4","0.400","2023-07-31",
"3125","1896","99","4","0.225","2023-07-31",
"3126","1896","97","4","0.025","2023-07-31",
"3127","1896","28","4","1.000","2023-07-31",
"3128","1896","12","4","1.000","2023-07-31",
"3129","1896","549","4","1.000","2023-07-31",
"3130","1896","1297","4","0.020","2023-07-31",
"3131","1896","65","4","0.500","2023-07-31",
"3132","1896","71","4","0.020","2023-07-31",
"3133","1896","82","4","0.200","2023-07-31",
"3134","1896","83","4","0.400","2023-07-31",
"3135","1896","551","4","1.000","2023-07-31",
"3136","1897","99","4","0.225","2023-07-31",
"3137","1897","97","4","0.025","2023-07-31",
"3138","1897","12","4","1.000","2023-07-31",
"3139","1897","549","4","1.000","2023-07-31",
"3140","1897","1297","4","0.020","2023-07-31",
"3141","1897","65","4","0.500","2023-07-31",
"3142","1897","71","4","0.020","2023-07-31",
"3143","1897","82","4","0.200","2023-07-31",
"3144","1897","83","4","0.400","2023-07-31",
"3145","1897","551","4","1.000","2023-07-31",
"3146","1898","99","4","0.255","2023-07-31",
"3147","1898","97","4","0.025","2023-07-31",
"3148","1898","12","4","1.000","2023-07-31",
"3149","1898","549","4","1.000","2023-07-31",
"3150","1898","1297","4","0.020","2023-07-31",
"3151","1898","71","4","0.020","2023-07-31",
"3152","1898","65","4","0.500","2023-07-31",
"3153","1898","82","4","0.200","2023-07-31",
"3154","1898","83","4","0.400","2023-07-31",
"3155","1898","551","4","1.000","2023-07-31",
"3156","1899","97","14","0.030","2023-07-31",
"3157","1899","12","14","2.000","2023-07-31",
"3158","1899","1297","14","0.020","2023-07-31",
"3159","1899","96","14","0.050","2023-07-31",
"3160","1899","891","14","0.050","2023-07-31",
"3161","1899","26","14","1.000","2023-07-31",
"3162","1900","100","14","0.700","2023-07-31",
"3163","1900","97","14","0.080","2023-07-31",
"3164","1900","28","14","2.000","2023-07-31",
"3165","1900","12","14","2.000","2023-07-31",
"3166","1900","1297","14","0.040","2023-07-31",
"3167","1900","65","14","1.000","2023-07-31",
"3168","1900","71","14","0.040","2023-07-31",
"3169","1900","63","14","0.333","2023-07-31",
"3170","1900","552","14","0.500","2023-07-31",
"3171","1900","82","14","2.000","2023-07-31",
"3172","1900","83","14","3.000","2023-07-31",
"3173","1900","1296","14","0.500","2023-07-31",
"3174","1900","96","14","0.100","2023-07-31",
"3175","1900","891","14","0.050","2023-07-31",
"3176","1900","53","14","1.000","2023-07-31",
"3177","1902","109","14","0.450","2023-07-31",
"3178","1902","97","14","0.050","2023-07-31",
"3179","1902","71","14","0.025","2023-07-31",
"3180","1902","12","14","2.000","2023-07-31",
"3181","1902","28","14","1.000","2023-07-31",
"3182","1902","65","14","0.500","2023-07-31",
"3183","1902","63","14","0.333","2023-07-31",
"3184","1902","552","14","0.250","2023-07-31",
"3185","1902","82","14","1.000","2023-07-31",
"3186","1902","83","14","2.000","2023-07-31",
"3187","1902","96","14","0.100","2023-07-31",
"3188","1902","891","14","0.050","2023-07-31",
"3189","1902","1297","14","0.020","2023-07-31",
"3190","1903","26","13","1.000","2023-07-31",
"3191","1903","66","13","0.015","2023-07-31",
"3192","1903","891","13","0.050","2023-07-31",
"3193","1904","97","4","0.025","2023-07-31",
"3194","1904","28","4","1.000","2023-07-31",
"3195","1904","549","4","2.000","2023-07-31",
"3196","1904","1297","4","0.020","2023-07-31",
"3197","1905","97","4","0.025","2023-07-31",
"3198","1905","1297","4","0.020","2023-07-31",
"3199","1906","97","4","0.125","2023-07-31",
"3200","1906","28","4","2.000","2023-07-31",
"3201","1906","12","4","4.000","2023-07-31",
"3202","1906","549","4","4.000","2023-07-31",
"3203","1906","1297","4","0.080","2023-07-31",
"3204","1906","65","4","1.500","2023-07-31",
"3205","1906","82","4","0.600","2023-07-31",
"3206","1906","83","4","1.000","2023-07-31",
"3207","1906","1296","4","0.300","2023-07-31",
"3208","1907","97","4","0.025","2023-07-31",
"3209","1907","28","4","1.000","2023-07-31",
"3210","1907","12","4","1.000","2023-07-31",
"3211","1907","1297","4","0.020","2023-07-31",
"3212","1907","96","4","0.050","2023-07-31",
"3213","1907","549","4","1.000","2023-07-31",
"3214","1908","869","24","1.000","2023-08-01",
"3215","1908","1290","24","0.700","2023-08-01",
"3216","1909","943","12","1.000","2023-08-01",
"3217","1909","1668","12","30.000","2023-08-01",
"3218","1909","1621","12","1.000","2023-08-01",
"3219","1909","869","12","1.000","2023-08-01",
"3220","1910","1155","3","1.000","2023-08-01",
"3221","1910","956","3","1.000","2023-08-01",
"3222","1910","869","3","1.000","2023-08-01",
"3223","1910","913","3","1.000","2023-08-01",
"3224","1910","910","3","2.000","2023-08-01",
"3225","1910","871","3","2.000","2023-08-01",
"3226","1910","899","3","1.000","2023-08-01",
"3227","1910","1290","3","1.000","2023-08-01",
"3228","1910","782","3","2.000","2023-08-01",
"3229","1910","1668","3","10.000","2023-08-01",
"3230","1910","1715","3","0.500","2023-08-01",
"3231","1910","1279","3","5.000","2023-08-01",
"3232","1911","1059","1","1.000","2023-08-01",
"3233","1911","982","1","1.000","2023-08-01",
"3234","1911","1176","1","1.000","2023-08-01",
"3235","1911","973","1","1.000","2023-08-01",
"3236","1911","922","1","1.000","2023-08-01",
"3237","1911","1290","1","1.000","2023-08-01",
"3238","1911","852","1","1.000","2023-08-01",
"3239","1912","880","1","1.000","2023-08-01",
"3240","1913","1803","1","1.000","2023-08-01",
"3241","1913","1290","1","0.500","2023-08-01",
"3242","1914","1666","12","1.000","2023-08-01",
"3243","1914","880","12","1.000","2023-08-01",
"3244","1914","849","12","6.000","2023-08-01",
"3245","1914","782","12","6.000","2023-08-01",
"3246","1914","943","12","1.000","2023-08-01",
"3247","1914","1668","12","10.000","2023-08-01",
"3248","1914","1290","12","0.500","2023-08-01",
"3249","1915","870","12","1.000","2023-08-01",
"3250","1915","871","12","1.000","2023-08-01",
"3251","1915","913","12","3.000","2023-08-01",
"3252","1915","910","12","2.000","2023-08-01",
"3253","1915","888","12","0.500","2023-08-01",
"3254","1915","1279","12","15.000","2023-08-01",
"3255","1915","1290","12","0.500","2023-08-01",
"3256","1915","1040","12","2.000","2023-08-01",
"3257","1915","1668","12","10.000","2023-08-01",
"3258","1915","1715","12","2.000","2023-08-01",
"3259","1916","1040","1","3.000","2023-08-01",
"3260","1917","870","12","1.000","2023-08-01",
"3261","1917","1040","12","2.000","2023-08-01",
"3262","1918","870","12","2.000","2023-08-01",
"3263","1918","1015","12","1.000","2023-08-01",
"3264","1918","956","12","1.000","2023-08-01",
"3265","1918","943","12","1.000","2023-08-01",
"3266","1918","1668","12","20.000","2023-08-01",
"3267","1918","1621","12","2.000","2023-08-01",
"3268","1918","1297","12","5.000","2023-08-01",
"3269","1921","910","3","2.000","2023-08-01",
"3270","1921","913","25","1.000","2023-08-01",
"3271","1921","870","3","1.000","2023-08-01",
"3272","1921","871","3","2.000","2023-08-01",
"3273","1921","1015","3","1.000","2023-08-01",
"3274","1921","1668","3","10.000","2023-08-01",
"3275","1921","1290","3","0.300","2023-08-01",
"3276","1921","877","3","0.300","2023-08-01",
"3277","1921","956","3","1.000","2023-08-01",
"3278","1922","481","6","80.000","2023-08-01",
"3279","1923","1702","6","1.000","2023-08-01",
"3280","1923","1703","6","1.000","2023-08-01",
"3281","1923","832","6","8.000","2023-08-01",
"3282","1924","73","5","2.000","2023-08-01",
"3283","1924","520","5","1.000","2023-08-01",
"3284","1925","28","18","1.000","2023-08-01",
"3285","1926","28","18","1.000","2023-08-01",
"3286","1927","28","19","1.000","2023-08-01",
"3287","1928","520","18","1.000","2023-08-01",
"3288","1928","28","18","1.000","2023-08-01",
"3289","1929","530","18","1.000","2023-08-01",
"3290","1930","531","18","1.000","2023-08-01",
"3291","1931","28","18","1.000","2023-08-01",
"3292","1932","524","18","1.000","2023-08-01",
"3293","1933","28","19","1.000","2023-08-01",
"3294","1934","28","19","1.000","2023-08-01",
"3295","1935","325","19","2.000","2023-08-01",
"3296","1936","28","19","1.000","2023-08-01",
"3297","1937","73","19","1.000","2023-08-01",
"3298","1938","793","19","6.000","2023-08-01",
"3299","1939","538","19","1.000","2023-08-01",
"3300","1940","28","19","1.000","2023-08-01",
"3301","1942","657","11","4.000","2023-08-01",
"3302","1943","812","30","0.300","2023-08-02",
"3303","1944","1669","9","12.000","2023-08-02",
"3304","1944","1731","9","24.000","2023-08-02",
"3305","1945","1669","9","4.000","2023-08-02",
"3306","1946","740","9","0.050","2023-08-02",
"3307","1946","1669","9","4.000","2023-08-02",
"3308","1947","1669","9","8.000","2023-08-02",
"3309","1947","1731","9","10.000","2023-08-02",
"3310","1948","743","9","0.050","2023-08-02",
"3311","1948","1730","9","2.000","2023-08-02",
"3312","1948","1809","9","6.000","2023-08-02",
"3313","1949","1669","9","4.000","2023-08-02",
"3314","1950","1809","9","12.000","2023-08-02",
"3315","1950","738","9","50.000","2023-08-02",
"3316","1950","1669","9","6.000","2023-08-02",
"3317","1951","798","9","10.000","2023-08-02",
"3318","1951","1809","9","12.000","2023-08-02",
"3319","1952","1606","9","12.000","2023-08-02",
"3320","1953","1606","9","4.000","2023-08-02",
"3321","1954","631","9","1.000","2023-08-02",
"3322","1954","793","9","10.000","2023-08-02",
"3323","1955","604","9","1.000","2023-08-02",
"3324","1955","1809","9","9.000","2023-08-02",
"3325","1956","520","5","2.000","2023-08-02",
"3326","1957","325","5","4.000","2023-08-02",
"3327","1957","136","5","1.000","2023-08-02",
"3328","1958","325","5","1.000","2023-08-02",
"3329","1959","520","18","2.000","2023-08-02",
"3330","1959","65","18","4.000","2023-08-02",
"3331","1959","160","18","1.000","2023-08-02",
"3332","1959","183","18","6.000","2023-08-02",
"3333","1960","1015","3","2.000","2023-08-02",
"3334","1960","956","3","1.000","2023-08-02",
"3335","1960","869","3","1.000","2023-08-02",
"3336","1960","877","3","0.120","2023-08-02",
"3337","1960","1668","3","10.000","2023-08-02",
"3338","1960","943","3","0.500","2023-08-02",
"3339","1961","1669","9","4.000","2023-08-03",
"3340","1962","886","1","1.000","2023-08-03",
"3341","1962","943","1","0.300","2023-08-03",
"3342","1962","1668","1","5.000","2023-08-03",
"3343","1963","657","11","4.000","2023-08-03",
"3344","1963","1298","11","0.500","2023-08-03",
"3345","1964","798","2","2.000","2023-08-03",
"3346","1965","607","2","1.000","2023-08-03",
"3347","1965","834","2","0.888","2023-08-03",
"3348","1966","699","2","5.970","2023-08-03",
"3349","1966","607","2","1.000","2023-08-03",
"3350","1967","1716","2","2.438","2023-08-03",
"3351","1967","1669","2","20.000","2023-08-03",
"3352","1968","1669","2","4.000","2023-08-03",
"3353","1969","678","2","1.000","2023-08-04",
"3354","1969","1669","2","20.000","2023-08-04",
"3355","1970","1824","2","0.415","2023-08-04",
"3356","1971","776","2","4.000","2023-08-04",
"3357","1972","1298","11","1.000","2023-08-04",
"3358","1972","877","11","0.100","2023-08-04",
"3359","1973","742","2","6.000","2023-08-04",
"3360","1974","849","2","16.000","2023-08-04",
"3361","1974","743","2","16.000","2023-08-04",
"3362","1974","793","2","16.000","2023-08-04",
"3363","1975","793","2","24.000","2023-08-04",
"3364","1975","787","2","10.000","2023-08-04",
"3365","1976","742","7","3.000","2023-08-04",
"3366","1976","793","7","2.000","2023-08-04",
"3367","1977","1824","7","0.125","2023-08-04",
"3368","1977","736","7","0.010","2023-08-04",
"3369","1978","1671","8","3.000","2023-08-04",
"3370","1978","1108","8","3.000","2023-08-04",
"3371","1978","1112","8","1.500","2023-08-04",
"3372","1978","1635","8","1.000","2023-08-04",
"3373","1978","1095","8","5.000","2023-08-04",
"3374","1979","1671","8","3.000","2023-08-04",
"3375","1979","832","8","4.000","2023-08-04",
"3376","1979","1108","8","2.000","2023-08-04",
"3377","1979","1112","8","1.000","2023-08-04",
"3378","1981","754","8","1.000","2023-08-04",
"3379","1983","742","7","2.000","2023-08-04",
"3380","1984","742","7","2.000","2023-08-04",
"3381","1985","793","7","38.000","2023-08-04",
"3382","1985","629","7","3.000","2023-08-04",
"3383","1985","1691","7","4.000","2023-08-04",
"3384","1986","793","7","8.000","2023-08-04",
"3385","1987","1689","7","2.000","2023-08-04",
"3386","1988","1606","7","5.000","2023-08-04",
"3387","1989","1818","7","2.000","2023-08-04",
"3388","1989","849","7","2.000","2023-08-04",
"3389","1989","641","7","1.000","2023-08-04",
"3390","1990","1669","7","4.000","2023-08-04",
"3391","1990","660","7","1.000","2023-08-04",
"3392","1990","664","7","1.000","2023-08-04",
"3393","1990","849","7","4.000","2023-08-04",
"3394","1991","536","15","1.000","2023-08-04",
"3395","1992","877","30","0.180","2023-08-04",
"3396","1993","101","14","0.220","2023-08-04",
"3397","1993","97","14","0.040","2023-08-04",
"3398","1993","66","14","0.020","2023-08-04",
"3399","1993","71","14","0.020","2023-08-04",
"3400","1993","65","14","0.500","2023-08-04",
"3401","1993","82","14","1.000","2023-08-04",
"3402","1993","83","14","1.000","2023-08-04",
"3403","1993","63","14","0.333","2023-08-04",
"3404","1993","1676","14","4.000","2023-08-04",
"3405","1994","26","14","1.000","2023-08-04",
"3406","1994","66","14","0.020","2023-08-04",
"3407","1994","97","14","0.030","2023-08-04",
"3408","1994","85","14","1.000","2023-08-04",
"3409","1994","96","14","0.050","2023-08-04",
"3410","1994","891","14","0.050","2023-08-04",
"3411","1995","28","14","1.000","2023-08-04",
"3412","1995","1297","14","20.000","2023-08-04",
"3413","1995","97","14","0.025","2023-08-04",
"3414","1995","891","14","50.000","2023-08-04",
"3415","1995","96","14","0.050","2023-08-04",
"3416","1996","97","4","0.050","2023-08-04",
"3417","1996","1297","4","0.040","2023-08-04",
"3418","1996","12","4","1.000","2023-08-04",
"3419","1996","549","4","1.000","2023-08-04",
"3420","1996","1829","4","0.500","2023-08-04",
"3421","1997","97","4","0.025","2023-08-04",
"3422","1997","65","4","0.500","2023-08-04",
"3423","1997","1297","4","20.000","2023-08-04",
"3424","1997","82","4","0.200","2023-08-04",
"3425","1997","83","4","0.400","2023-08-04",
"3426","1998","97","4","0.025","2023-08-04",
"3427","1998","12","4","1.000","2023-08-04",
"3428","1998","549","4","1.000","2023-08-04",
"3429","1998","1297","4","20.000","2023-08-04",
"3430","1999","28","4","1.000","2023-08-04",
"3431","1999","97","4","0.025","2023-08-04",
"3432","1999","1297","4","20.000","2023-08-04",
"3433","2000","99","4","0.225","2023-08-04",
"3434","2000","97","4","0.020","2023-08-04",
"3435","2000","12","4","3.000","2023-08-04",
"3436","2000","549","4","3.000","2023-08-04",
"3437","2000","1297","4","60.000","2023-08-04",
"3438","2000","28","4","2.000","2023-08-04",
"3439","2000","65","4","0.500","2023-08-04",
"3440","2000","71","4","0.020","2023-08-04",
"3441","2000","82","4","0.200","2023-08-04",
"3442","2000","83","4","0.400","2023-08-04",
"3443","2000","96","4","0.100","2023-08-04",
"3444","2000","46","4","1.000","2023-08-04",
"3445","2001","99","4","0.225","2023-08-04",
"3446","2001","97","4","0.025","2023-08-04",
"3447","2001","1297","4","20.000","2023-08-04",
"3448","2001","65","4","0.500","2023-08-04",
"3449","2001","71","4","0.020","2023-08-04",
"3450","2001","82","4","0.200","2023-08-04",
"3451","2001","83","14","0.400","2023-08-04",
"3452","2002","99","4","0.225","2023-08-04",
"3453","2002","97","4","0.025","2023-08-04",
"3454","2002","28","4","1.000","2023-08-04",
"3455","2002","549","4","1.000","2023-08-04",
"3456","2002","1297","4","20.000","2023-08-04",
"3457","2002","65","4","0.500","2023-08-04",
"3458","2002","71","4","0.020","2023-08-04",
"3459","2002","82","4","0.200","2023-08-04",
"3460","2002","83","4","0.400","2023-08-04",
"3461","2002","88","4","1.000","2023-08-04",
"3462","2003","99","4","0.900","2023-08-04",
"3463","2003","97","4","0.125","2023-08-04",
"3464","2003","12","4","1.000","2023-08-04",
"3465","2003","549","4","3.000","2023-08-04",
"3466","2003","1297","4","0.100","2023-08-04",
"3467","2003","65","4","2.000","2023-08-04",
"3468","2003","71","4","0.080","2023-08-04",
"3469","2003","82","4","1.000","2023-08-04",
"3470","2003","83","4","1.000","2023-08-04",
"3471","2003","559","4","1.000","2023-08-04",
"3472","2004","28","18","1.000","2023-08-04",
"3473","2005","520","18","1.000","2023-08-04",
"3474","2005","28","18","1.000","2023-08-04",
"3475","2006","520","6","2.000","2023-08-04",
"3476","2007","1613","6","1.000","2023-08-04",
"3477","2007","1611","6","2.000","2023-08-04",
"3478","2007","1612","6","3.000","2023-08-04",
"3479","2007","849","6","6.000","2023-08-04",
"3480","2007","1818","6","6.000","2023-08-04",
"3481","2007","160","6","1.000","2023-08-04",
"3482","2007","793","6","10.000","2023-08-04",
"3483","2007","1609","6","6.000","2023-08-04",
"3484","2007","529","6","2.000","2023-08-04",
"3485","2007","1610","6","2.000","2023-08-04",
"3486","2008","878","18","6.000","2023-08-04",
"3487","2009","28","19","1.000","2023-08-04",
"3488","2010","28","18","1.000","2023-08-04",
"3489","2011","28","6","1.000","2023-08-04",
"3490","2012","520","16","4.000","2023-08-04",
"3491","398","196","18","1.000","2023-08-06",
"3492","385","28","19","1.000","2023-08-06",
"3493","386","520","17","1.000","2023-08-06",
"3494","387","520","15","1.000","2023-08-06",
"3495","388","520","19","3.000","2023-08-06",
"3496","389","520","18","1.000","2023-08-06",
"3497","390","520","18","1.000","2023-08-06",
"3498","391","131","18","1.000","2023-08-06",
"3499","395","28","18","1.000","2023-08-06",
"3500","396","131","18","1.000","2023-08-06",
"3501","397","28","18","1.000","2023-08-06",
"3502","399","520","18","1.000","2023-08-06",
"3503","400","325","18","1.000","2023-08-06",
"3504","401","28","15","2.000","2023-08-06",
"3505","402","28","15","2.000","2023-08-06",
"3506","403","28","15","1.000","2023-08-06",
"3507","404","367","15","2.000","2023-08-06",
"3508","405","836","15","0.250","2023-08-06",
"3509","405","698","15","6.000","2023-08-06",
"3510","406","540","15","1.000","2023-08-06",
"3511","407","28","15","1.000","2023-08-06",
"3512","408","325","2","1.000","2023-08-06",
"3513","384","28","18","1.000","2023-08-06",
"3514","383","28","18","1.000","2023-08-06",
"3515","382","28","18","1.000","2023-08-06",
"3516","381","1431","5","1.000","2023-08-06",
"3517","380","73","15","2.000","2023-08-06",
"3518","380","314","15","2.000","2023-08-06",
"3519","380","136","15","1.000","2023-08-06",
"3520","379","1587","16","1.000","2023-08-06",
"3521","377","28","18","1.000","2023-08-06",
"3522","378","28","19","1.000","2023-08-06",
"3523","376","28","18","1.000","2023-08-06",
"3524","375","28","18","1.000","2023-08-06",
"3525","374","28","18","1.000","2023-08-06",
"3526","372","28","18","2.000","2023-08-06",
"3527","371","28","18","1.000","2023-08-06",
"3528","370","540","18","1.000","2023-08-06",
"3529","369","440","16","8.000","2023-08-06",
"3530","368","1586","16","1.000","2023-08-06",
"3531","367","853","6","1.000","2023-08-06",
"3532","366","73","16","1.000","2023-08-06",
"3533","365","78","15","1.000","2023-08-06",
"3534","309","1593","15","1.000","2023-08-06",
"3535","284","540","18","1.000","2023-08-06",
"3536","261","28","18","1.000","2023-08-06",
"3537","112","419","6","1.000","2023-08-06",
"3538","107","1404","18","1.000","2023-08-06",
"3539","108","1404","18","1.000","2023-08-06",
"3540","220","607","2","2.000","2023-08-06",
"3541","224","834","2","3.084","2023-08-06",
"3542","225","644","2","1.000","2023-08-06",
"3543","226","607","2","1.000","2023-08-06",
"3544","227","1595","2","2.000","2023-08-06",
"3545","228","844","2","4.000","2023-08-06",
"3546","219","607","2","1.000","2023-08-06",
"3547","218","1596","2","0.000","2023-08-06",
"3548","217","1597","2","6.000","2023-08-06",
