CaseID,Activity,Timestamp
325,Electrical (Office/Academics/Hostels) (Request received),4/20/2023
325,Er. Satya Prakash Sahu (Assigned),6/13/2023
325,Pankaj Singh  (Visits the Place),6/13/2023
325,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
325,Revisit the location,6/13/2023
325,Status: Resolved,6/14/2023
326,Electrical (Office/Academics/Hostels) (Request received),4/22/2023
326,Er. Satya Prakash Sahu (Assigned),6/13/2023
326,Hajari Prasad (Visits the Place),6/13/2023
326,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
326,Revisit the location,6/13/2023
326,Status: Resolved,6/14/2023
327,Electrical (Office/Academics/Hostels) (Request received),4/22/2023
327,Er. Satya Prakash Sahu (Assigned),6/13/2023
327,Hajari Prasad (Visits the Place),6/13/2023
327,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
327,Revisit the location,6/13/2023
327,Status: Resolved,6/14/2023
328,Electrical (Office/Academics/Hostels) (Request received),4/20/2023
328,Er. Satya Prakash Sahu (Assigned),6/13/2023
328,Devendra Kumar  (Visits the Place),6/13/2023
328,"Electrical, Fan, Electrical, 6MM PVC Cable Clip, Wire-10/76, 2 core, 20W LED Batten Fitting (4 ft) Retrofit type (Indent the item)",6/13/2023
328,Revisit the location,6/13/2023
328,Status: Resolved,6/14/2023
329,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),4/21/2023
329,Er. Akhilesh Mishra (Assigned),6/13/2023
329,Bablu Prasad (Visits the Place),6/13/2023
329,"Electrical, Electrical, Holder-90 degree B-22, 10W LED Batten fitting, Crompton (Indent the item)",6/13/2023
329,Revisit the location,6/13/2023
329,Status: Resolved,6/14/2023
330,Electrical (Office/Academics/Hostels) (Request received),4/21/2023
330,Er. Satya Prakash Sahu (Assigned),6/13/2023
330,Hajari Prasad (Visits the Place),6/13/2023
330,"Electrical, Electrical, PVC Tape roll, 24W  LED Fitting EESL(Old repaired) (Indent the item)",6/13/2023
331,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
331,Er. Satya Prakash Sahu (Assigned),6/13/2023
331,Pankaj Singh  (Visits the Place),6/13/2023
331,"Electrical, Electrical, 1.0 Sq.mm copper wire, single core, TOP 6 amp 3 pin  (Indent the item)",6/13/2023
331,Revisit the location,6/13/2023
331,Status: Resolved,6/14/2023
332,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),4/21/2023
332,Er. Akhilesh Mishra (Assigned),6/13/2023
332,Anand Singh (Visits the Place),6/13/2023
332,"Electrical, Electrical, Switch 16 amp  anchor 4 hole, 16 amp socket anchor (old) 4 hole (Indent the item)",6/13/2023
332,Revisit the location,6/13/2023
332,Status: Resolved,6/14/2023
333,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),4/21/2023
333,Er. Akhilesh Mishra (Assigned),6/13/2023
333,Anand Singh (Visits the Place),6/13/2023
333,"Electrical, Electrical, Electrical, Electrical, Electrical, Electrical, 8 MM PVC Cable Clip, MCB Box Mettalic, 2 Pole, Switch 16 amp  anchor 4 hole, 2.5 mm 3 core cupper cable, 32 amp DP MCB, Mica plate -(6""x12"") (Indent the item)",6/13/2023
333,Revisit the location,6/13/2023
333,Status: Resolved,6/14/2023
334,Electrical (Office/Academics/Hostels) (Request received),4/21/2023
334,Er. Satya Prakash Sahu (Assigned),6/9/2023
334,Pankaj Singh  (Visits the Place),6/9/2023
334,"Electrical, extension board spike guard (Indent the item)",6/9/2023
334,Revisit the location,6/9/2023
334,Status: Resolved,6/10/2023
335,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
335,Er. Satya Prakash Sahu (Assigned),6/13/2023
335,Hajari Prasad (Visits the Place),6/13/2023
335,"Electrical, Bulb LED 5W E-14 (Indent the item)",6/13/2023
335,Revisit the location,6/13/2023
335,Status: Resolved,6/14/2023
336,Electrical (Office/Academics/Hostels) (Request received),4/22/2023
336,Er. Satya Prakash Sahu (Assigned),6/13/2023
336,Hajari Prasad (Visits the Place),6/13/2023
336,"Electrical, 6/16 Amp Socket, 6 Pin, MK (Indent the item)",6/13/2023
336,Revisit the location,6/13/2023
336,Status: Resolved,6/14/2023
337,Electrical (Office/Academics/Hostels) (Request received),4/22/2023
337,Er. Satya Prakash Sahu (Assigned),6/13/2023
337,Hajari Prasad (Visits the Place),6/13/2023
337,"Fan, Electrical, Capacitor 2.5 MFD x, 6/16 Amp Socket, 6 Pin, MK (Indent the item)",6/13/2023
337,Revisit the location,6/13/2023
337,Status: Resolved,6/14/2023
338,Electrical (Office/Academics/Hostels) (Request received),4/22/2023
338,Er. Satya Prakash Sahu (Assigned),6/13/2023
338,Pankaj Singh  (Visits the Place),6/13/2023
338,"Electrical, Electrical, Electrical, PVC Tape roll, 1.5 Sq.mm 3 core copper lead, TOP 6 amp 3 pin  (Indent the item)",6/13/2023
338,Revisit the location,6/13/2023
338,Status: Resolved,6/14/2023
339,External Electrification (Request received),4/22/2023
339,Er. Satya Prakash Sahu (Assigned),6/13/2023
339,Hajari Prasad (Visits the Place),6/13/2023
339,"Common, Electrical, Screw Wooden 50x10, 30W LED Light  (Indent the item)",6/13/2023
339,Revisit the location,6/13/2023
339,Status: Resolved,6/14/2023
340,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
340,Er. Satya Prakash Sahu (Assigned),6/13/2023
340,Revisit the location,6/13/2023
340,Status: Resolved,6/14/2023
341,Electrical (Office/Academics/Hostels) (Request received),4/23/2023
341,Er. Satya Prakash Sahu (Assigned),6/13/2023
341,Vinod Yadav (Visits the Place),6/13/2023
341,"Electrical, 10W LED Batten fitting, Crompton (Indent the item)",6/13/2023
341,Revisit the location,6/13/2023
341,Status: Resolved,6/14/2023
342,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
342,Er. Satya Prakash Sahu (Assigned),6/13/2023
342,Vinod Yadav (Visits the Place),6/13/2023
342,"Electrical, Electrical, Socket MK, 6 Amp, 3 Pin, Switch, MK, 6 Amp, 1 Way (Indent the item)",6/13/2023
342,Revisit the location,6/13/2023
342,Status: Resolved,6/14/2023
343,Electrical (Office/Academics/Hostels) (Request received),4/23/2023
343,Er. Satya Prakash Sahu (Assigned),6/13/2023
343,Devendra Kumar  (Visits the Place),6/13/2023
343,"Fan, Fan Regulator MK (Indent the item)",6/13/2023
343,Revisit the location,6/13/2023
343,Status: Resolved,6/14/2023
344,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
344,Er. Satya Prakash Sahu (Assigned),6/13/2023
344,Vinod Yadav (Visits the Place),6/13/2023
344,"Fan, Fan Regulator MK (Indent the item)",6/13/2023
344,Revisit the location,6/13/2023
344,Status: Resolved,6/14/2023
345,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
345,Er. Satya Prakash Sahu (Assigned),6/13/2023
345,Revisit the location,6/13/2023
345,Status: Resolved,6/14/2023
346,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
346,Er. Satya Prakash Sahu (Assigned),6/13/2023
346,Devendra Kumar  (Visits the Place),6/13/2023
346,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
346,Revisit the location,6/13/2023
346,Status: Resolved,6/14/2023
347,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
347,Er. Satya Prakash Sahu (Assigned),6/13/2023
347,Devendra Kumar  (Visits the Place),6/13/2023
347,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
347,Revisit the location,6/13/2023
347,Status: Resolved,6/14/2023
348,Electrical (Office/Academics/Hostels) (Request received),4/23/2023
348,Er. Satya Prakash Sahu (Assigned),6/13/2023
348,Devendra Kumar  (Visits the Place),6/13/2023
348,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
348,Revisit the location,6/13/2023
348,Status: Resolved,6/14/2023
349,Electrical (Office/Academics/Hostels) (Request received),4/23/2023
349,Er. Satya Prakash Sahu (Assigned),6/13/2023
349,Devendra Kumar  (Visits the Place),6/13/2023
349,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
349,Revisit the location,6/13/2023
349,Status: Resolved,6/14/2023
350,Electrical (Office/Academics/Hostels) (Request received),4/23/2023
350,Er. Satya Prakash Sahu (Assigned),6/13/2023
350,Devendra Kumar  (Visits the Place),6/13/2023
350,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
350,Revisit the location,6/13/2023
350,Status: Resolved,6/14/2023
351,Electrical (Office/Academics/Hostels) (Request received),4/23/2023
351,Er. Satya Prakash Sahu (Assigned),6/13/2023
351,Devendra Kumar  (Visits the Place),6/13/2023
351,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
351,Revisit the location,6/13/2023
351,Status: Resolved,6/14/2023
352,Electrical (Office/Academics/Hostels) (Request received),4/23/2023
352,Er. Satya Prakash Sahu (Assigned),6/13/2023
352,Devendra Kumar  (Visits the Place),6/13/2023
352,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
352,Revisit the location,6/13/2023
352,Status: Resolved,6/14/2023
353,Electrical (Office/Academics/Hostels) (Request received),4/25/2023
353,Er. Satya Prakash Sahu (Assigned),6/13/2023
353,Devendra Kumar  (Visits the Place),6/13/2023
353,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
353,Revisit the location,6/13/2023
353,Status: Resolved,6/14/2023
354,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
354,Er. Satya Prakash Sahu (Assigned),6/13/2023
354,Devendra Kumar  (Visits the Place),6/13/2023
354,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
354,Revisit the location,6/13/2023
354,Status: Resolved,6/14/2023
355,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
355,Er. Satya Prakash Sahu (Assigned),6/13/2023
355,Devendra Kumar  (Visits the Place),6/13/2023
355,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
355,Revisit the location,6/13/2023
355,Status: Resolved,6/14/2023
356,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
356,Er. Satya Prakash Sahu (Assigned),6/13/2023
356,Devendra Kumar  (Visits the Place),6/13/2023
356,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
356,Revisit the location,6/13/2023
356,Status: Resolved,6/14/2023
357,Electrical (Office/Academics/Hostels) (Request received),4/25/2023
357,Er. Satya Prakash Sahu (Assigned),6/13/2023
357,Devendra Kumar  (Visits the Place),6/13/2023
357,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
357,Revisit the location,6/13/2023
357,Status: Resolved,6/14/2023
358,Electrical (Office/Academics/Hostels) (Request received),4/25/2023
358,Er. Satya Prakash Sahu (Assigned),6/13/2023
358,Devendra Kumar  (Visits the Place),6/13/2023
358,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
358,Revisit the location,6/13/2023
358,Status: Resolved,6/14/2023
359,Electrical (Office/Academics/Hostels) (Request received),4/25/2023
359,Er. Satya Prakash Sahu (Assigned),6/13/2023
359,Devendra Kumar  (Visits the Place),6/13/2023
359,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
359,Revisit the location,6/13/2023
359,Status: Resolved,6/14/2023
360,Electrical (Office/Academics/Hostels) (Request received),4/25/2023
360,Er. Satya Prakash Sahu (Assigned),6/13/2023
360,Hajari Prasad (Visits the Place),6/13/2023
360,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
360,Revisit the location,6/13/2023
360,Status: Resolved,6/14/2023
361,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
361,Er. Satya Prakash Sahu (Assigned),6/13/2023
361,Devendra Kumar  (Visits the Place),6/13/2023
361,"Fan, Electrical, Common, Capacitor 2.5 MFD x, Switch, MK, 6 Amp, 1 Way, Screw Steel-35/4 (Indent the item)",6/13/2023
361,Revisit the location,6/13/2023
361,Status: Resolved,6/14/2023
362,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
362,Er. Satya Prakash Sahu (Assigned),6/13/2023
362,Anand Singh (Visits the Place),6/13/2023
362,"Electrical, Electrical, Electrical, Common, Common, PVC Casing Pin, PVC Casing-1inch, 1.5 Sq.mm 3 core copper lead, PVC Gully- WP 50, Wooden Screw 35/8 (Indent the item)",6/13/2023
362,Revisit the location,6/13/2023
362,Status: Resolved,6/14/2023
363,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
363,Er. Satya Prakash Sahu (Assigned),6/13/2023
363,Pankaj Singh  (Visits the Place),6/13/2023
363,"Electrical, MCB 63Amp 3 pole  (Indent the item)",6/13/2023
363,Revisit the location,6/13/2023
363,Status: Resolved,6/14/2023
364,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),3/24/2023
364,Status: Pending,4/24/2023
365,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),4/24/2023
365,Er. Akhilesh Mishra (Assigned),6/13/2023
365,Anand Singh (Visits the Place),6/13/2023
365,"Fan, Fan, Capacitor 2.5 MFD x, Fan Regulator Legrand Arteor (Indent the item)",6/13/2023
365,Revisit the location,6/13/2023
365,Status: Resolved,6/14/2023
366,Electrical (Office/Academics/Hostels) (Request received),4/24/2023
366,Er. Satya Prakash Sahu (Assigned),6/13/2023
366,Pankaj Singh  (Visits the Place),6/13/2023
366,"Fan, Electrical, Fan Regulator Anchor socket model, Switch 6 Amp anchor, Piano type (Indent the item)",6/13/2023
366,Revisit the location,6/13/2023
366,Status: Resolved,6/14/2023
367,Electrical (Office/Academics/Hostels) (Request received),4/25/2023
367,Er. Satya Prakash Sahu (Assigned),6/13/2023
367,Hajari Prasad (Visits the Place),8/6/2023
367,"Plumbing, Acid Bottle (Indent the item)",6/13/2023
367,Revisit the location,6/13/2023
367,Status: Resolved,8/7/2023
368,Electrical (Office/Academics/Hostels) (Request received),4/25/2023
368,Er. Satya Prakash Sahu (Assigned),6/13/2023
368,Pankaj Singh  (Visits the Place),8/6/2023
368,"Electrical, Thermostate of hot air blower (Indent the item)",6/13/2023
368,Revisit the location,6/13/2023
368,Status: Resolved,8/7/2023
369,Electrical (Office/Academics/Hostels) (Request received),4/25/2023
369,Er. Satya Prakash Sahu (Assigned),6/13/2023
369,Pankaj Singh  (Visits the Place),6/13/2023
369,"Electrical, Electrical, Electrical, Common, Common, Common, PVC Casing Pin, 1.0 Sq.mm copper wire, single core, PVC Casing-1inch, Heckshaw blade double side, PVC Gully- WP 50, Wooden Screw 35/8 (Indent the item)",6/13/2023
369,Revisit the location,6/13/2023
369,Status: Resolved,6/14/2023
370,Electrical (Office/Academics/Hostels) (Request received),4/26/2023
370,Er. Satya Prakash Sahu (Assigned),6/13/2023
370,Devendra Kumar  (Visits the Place),8/6/2023
370,"Electrical, Switch 16 amp  anchor 4 hole (Indent the item)",6/13/2023
370,Revisit the location,6/13/2023
370,Status: Resolved,8/7/2023
371,Electrical (Office/Academics/Hostels) (Request received),4/22/2023
371,Er. Satya Prakash Sahu (Assigned),6/13/2023
371,Devendra Kumar  (Visits the Place),8/6/2023
371,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
371,Revisit the location,6/13/2023
371,Status: Resolved,8/7/2023
372,Electrical (Office/Academics/Hostels) (Request received),4/26/2023
372,Er. Satya Prakash Sahu (Assigned),6/13/2023
372,Devendra Kumar  (Visits the Place),8/6/2023
372,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
372,Revisit the location,6/13/2023
372,Status: Resolved,8/7/2023
373,Electrical (Office/Academics/Hostels) (Request received),4/26/2023
373,Status: Pending,4/26/2023
374,Electrical (Office/Academics/Hostels) (Request received),4/26/2023
374,Er. Satya Prakash Sahu (Assigned),6/13/2023
374,Devendra Kumar  (Visits the Place),8/6/2023
374,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
374,Revisit the location,6/13/2023
374,Status: Resolved,8/7/2023
375,Electrical (Office/Academics/Hostels) (Request received),4/26/2023
375,Er. Satya Prakash Sahu (Assigned),6/13/2023
375,Devendra Kumar  (Visits the Place),8/6/2023
375,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
375,Revisit the location,6/13/2023
375,Status: Resolved,8/7/2023
376,Electrical (Office/Academics/Hostels) (Request received),4/26/2023
376,Er. Satya Prakash Sahu (Assigned),6/13/2023
376,Devendra Kumar  (Visits the Place),8/6/2023
376,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
376,Revisit the location,6/13/2023
376,Status: Resolved,8/7/2023
377,Electrical (Office/Academics/Hostels) (Request received),4/26/2023
377,Er. Satya Prakash Sahu (Assigned),6/13/2023
377,Devendra Kumar  (Visits the Place),8/6/2023
377,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
377,Revisit the location,6/13/2023
377,Status: Resolved,8/7/2023
378,Electrical (Office/Academics/Hostels) (Request received),4/26/2023
378,Er. Satya Prakash Sahu (Assigned),6/13/2023
378,Vinod Yadav (Visits the Place),8/6/2023
378,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/13/2023
378,Revisit the location,6/13/2023
378,Status: Resolved,8/7/2023
379,Electrical (Office/Academics/Hostels) (Request received),4/27/2023
379,Er. Satya Prakash Sahu (Assigned),6/13/2023
379,Pankaj Singh  (Visits the Place),6/13/2023
379,"Electrical, Fan, 10 mfd capacitor , 24"" exhaust blade-old (Indent the item)",6/13/2023
379,Revisit the location,6/13/2023
379,Status: Resolved,6/14/2023
380,Electrical (Office/Academics/Hostels) (Request received),4/27/2023
380,Er. Satya Prakash Sahu (Assigned),6/13/2023
380,Anand Singh (Visits the Place),8/6/2023
380,"Fan, Electrical, Electrical, Fan Regulator Anchor socket model, 9W LED Bulb, B-22, Holder-90 degree B-22 (Indent the item)",6/13/2023
380,Revisit the location,6/13/2023
380,Status: Resolved,8/7/2023
381,Electrical (Office/Academics/Hostels) (Request received),4/27/2023
381,Er. Satya Prakash Sahu (Assigned),6/13/2023
381,Bablu Prasad (Visits the Place),8/6/2023
381,"Electrical, 32 amp DP MCB (Indent the item)",6/13/2023
381,Revisit the location,6/13/2023
381,Status: Resolved,8/7/2023
382,Electrical (Office/Academics/Hostels) (Request received),4/27/2023
